member_id,Discount(%off),Frequency,Monetary($),D_z-score,F_z-score,M_z-score,ValueScore,Rank_ValueScore,VS_Level
7698337,0.00%,1,"1,800",-1.19,-0.3,-0.11,-1.95,32445.0,Potential Customer
9175183,0.00%,1,"1,890",-1.19,-0.3,-0.11,-1.95,32445.0,Potential Customer
11185457,0.00%,1,"1,799",-1.19,-0.3,-0.11,-1.95,32445.0,Potential Customer
14187155,0.00%,1,"1,890",-1.19,-0.3,-0.11,-1.95,32445.0,Potential Customer
11536577,0.00%,1,"2,150",-1.19,-0.3,-0.11,-1.95,32445.0,Potential Customer
13169970,0.00%,1,"1,925",-1.19,-0.3,-0.11,-1.95,32445.0,Potential Customer
16977498,0.00%,1,"1,830",-1.19,-0.3,-0.11,-1.95,32445.0,Potential Customer
10869829,0.00%,1,"1,990",-1.19,-0.3,-0.11,-1.95,32445.0,Potential Customer
6006068,0.00%,1,"1,880",-1.19,-0.3,-0.11,-1.95,32445.0,Potential Customer
18099932,0.00%,1,"1,980",-1.19,-0.3,-0.11,-1.95,32445.0,Potential Customer
8320253,0.00%,1,"1,890",-1.19,-0.3,-0.11,-1.95,32445.0,Potential Customer
1179951,0.00%,1,"2,000",-1.19,-0.3,-0.11,-1.95,32445.0,Potential Customer
4273048,0.00%,1,"1,890",-1.19,-0.3,-0.11,-1.95,32445.0,Potential Customer
10001393,0.00%,1,"1,990",-1.19,-0.3,-0.11,-1.95,32445.0,Potential Customer
8832899,0.00%,1,"1,850",-1.19,-0.3,-0.11,-1.95,32445.0,Potential Customer
13149740,0.00%,1,"1,999",-1.19,-0.3,-0.11,-1.95,32445.0,Potential Customer
1060713,0.00%,1,"1,980",-1.19,-0.3,-0.11,-1.95,32445.0,Potential Customer
16727355,0.00%,1,"2,080",-1.19,-0.3,-0.11,-1.95,32445.0,Potential Customer
12167782,0.00%,1,"1,890",-1.19,-0.3,-0.11,-1.95,32445.0,Potential Customer
13153015,0.00%,1,"1,850",-1.19,-0.3,-0.11,-1.95,32445.0,Potential Customer
14677810,0.00%,1,"2,090",-1.19,-0.3,-0.11,-1.95,32445.0,Potential Customer
10642771,0.00%,1,"1,890",-1.19,-0.3,-0.11,-1.95,32445.0,Potential Customer
7719153,0.00%,1,"2,099",-1.19,-0.3,-0.11,-1.95,32445.0,Potential Customer
9289846,0.00%,1,"1,999",-1.19,-0.3,-0.11,-1.95,32445.0,Potential Customer
17791744,0.00%,1,"1,990",-1.19,-0.3,-0.11,-1.95,32445.0,Potential Customer
17642459,0.00%,1,"1,998",-1.19,-0.3,-0.11,-1.95,32445.0,Potential Customer
7731920,0.00%,1,"1,890",-1.19,-0.3,-0.11,-1.95,32445.0,Potential Customer
17658822,0.00%,1,"1,990",-1.19,-0.3,-0.11,-1.95,32445.0,Potential Customer
11766183,0.00%,1,"2,150",-1.19,-0.3,-0.11,-1.95,32445.0,Potential Customer
6962663,0.00%,1,"1,980",-1.19,-0.3,-0.11,-1.95,32445.0,Potential Customer
12167924,0.00%,1,"1,890",-1.19,-0.3,-0.11,-1.95,32445.0,Potential Customer
9341036,0.00%,1,"1,990",-1.19,-0.3,-0.11,-1.95,32445.0,Potential Customer
17728722,0.00%,1,"1,990",-1.19,-0.3,-0.11,-1.95,32445.0,Potential Customer
310017,0.00%,1,"1,870",-1.19,-0.3,-0.11,-1.95,32445.0,Potential Customer
15332054,0.00%,1,"1,890",-1.19,-0.3,-0.11,-1.95,32445.0,Potential Customer
13111535,0.00%,1,"1,890",-1.19,-0.3,-0.11,-1.95,32445.0,Potential Customer
9171153,0.00%,1,"2,150",-1.19,-0.3,-0.11,-1.95,32445.0,Potential Customer
13763649,0.00%,1,"2,090",-1.19,-0.3,-0.11,-1.95,32445.0,Potential Customer
11140030,0.00%,1,"2,023",-1.19,-0.3,-0.11,-1.95,32445.0,Potential Customer
5605535,0.00%,1,"2,090",-1.19,-0.3,-0.11,-1.95,32445.0,Potential Customer
17826469,0.00%,1,"1,990",-1.19,-0.3,-0.11,-1.95,32445.0,Potential Customer
143703,0.00%,1,"1,980",-1.19,-0.3,-0.11,-1.95,32445.0,Potential Customer
18035275,0.00%,1,"1,900",-1.19,-0.3,-0.11,-1.95,32445.0,Potential Customer
14037280,0.00%,1,"1,990",-1.19,-0.3,-0.11,-1.95,32445.0,Potential Customer
11170694,0.00%,1,"2,149",-1.19,-0.3,-0.11,-1.95,32445.0,Potential Customer
3173660,0.00%,1,"1,920",-1.19,-0.3,-0.11,-1.95,32445.0,Potential Customer
12709702,0.00%,1,"1,780",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
10701322,0.00%,1,"1,751",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
15897661,0.00%,1,"1,690",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
7281494,0.00%,1,"1,680",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
11446353,0.00%,1,"1,690",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
17915439,0.00%,1,"1,780",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
15994780,0.00%,1,"1,590",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
11679372,0.00%,1,"1,790",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
16163275,0.00%,1,"1,719",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
14909655,0.00%,1,"1,490",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
6057028,0.00%,1,"1,590",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
18039141,0.00%,1,"1,699",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
8070066,0.00%,1,"1,680",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
7187238,0.00%,1,"1,790",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
8254728,0.00%,1,"1,490",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
10276953,0.00%,1,"1,790",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
2401952,0.00%,1,"1,500",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
17790645,0.00%,1,"1,760",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
7283019,0.00%,1,"1,743",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
10133324,0.00%,1,"1,790",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
12108501,0.00%,1,"1,490",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
10808788,0.00%,1,"1,590",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
14953376,0.13%,1,"1,498",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
8711464,0.00%,1,"1,679",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
15074753,0.00%,1,"1,790",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
15073094,0.00%,1,"1,780",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
6759241,0.00%,1,"1,700",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
14112803,0.00%,1,"1,790",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
4120409,0.00%,1,"1,490",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
17491347,0.00%,1,"1,790",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
10122475,0.00%,1,"1,566",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
7200328,0.00%,1,"1,590",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
758109,0.00%,1,"1,688",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
16639437,0.00%,1,"1,648",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
17511572,0.00%,1,"1,650",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
14972335,0.00%,1,"1,790",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
5889333,0.00%,1,"1,459",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
8751393,0.00%,1,"1,694",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
15346875,0.00%,1,"1,530",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
363054,0.00%,1,"1,699",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
12535852,0.00%,1,"1,490",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
6101566,0.00%,1,"1,490",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
5688017,0.00%,1,"1,790",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
12550134,0.00%,1,"1,494",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
361885,0.00%,1,"1,790",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
18080738,0.00%,1,"1,480",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
12792567,0.00%,1,"1,620",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
9965701,0.00%,1,"1,690",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
389216,0.00%,1,"1,650",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
14190737,0.00%,1,"1,490",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
6560737,0.00%,1,"1,490",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
9319259,0.00%,1,"1,490",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
17817954,0.00%,1,"1,751",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
8265385,0.00%,1,"1,798",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
973583,0.00%,1,"1,460",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
12066920,0.00%,1,"1,499",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
17561508,0.00%,1,"1,590",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
14884233,0.00%,1,"1,587",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
9328144,0.00%,1,"1,699",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
11685984,0.00%,1,"1,759",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
8878705,0.00%,1,"1,790",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
1413840,0.00%,1,"1,790",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
8760577,0.00%,1,"1,580",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
5594171,0.00%,1,"1,590",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
1399587,0.00%,1,"1,680",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
6715110,0.00%,1,"1,780",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
8093935,0.00%,1,"1,499",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
12039697,0.00%,1,"1,790",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
11519817,0.00%,1,"1,499",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
9794647,0.00%,1,"1,790",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
8757050,0.00%,1,"1,600",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
7309190,0.00%,1,"1,480",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
6835538,0.00%,1,"1,595",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
1265486,0.00%,1,"1,690",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
15400144,0.00%,1,"1,566",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
5869638,0.00%,1,"1,499",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
9654636,0.00%,1,"1,790",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
17922080,0.00%,1,"1,650",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
759351,0.00%,1,"1,600",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
401158,0.00%,1,"1,620",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
6769438,0.00%,1,"1,580",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
6765054,0.00%,1,"1,480",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
1362972,0.00%,1,"1,490",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
2670612,0.00%,1,"1,798",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
17494507,0.00%,1,"1,790",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
1006057,0.00%,1,"1,742",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
7160294,0.00%,1,"1,690",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
12743487,0.00%,1,"1,680",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
7181984,0.00%,1,"1,690",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
1363864,0.00%,1,"1,778",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
15324185,0.00%,1,"1,551",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
9946076,0.00%,1,"1,439",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
150708,0.00%,1,"1,742",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
1362914,0.00%,1,"1,580",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
8500678,0.00%,1,"1,690",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
16170739,0.00%,1,"1,480",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
11771728,0.00%,1,"1,590",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
9726071,0.00%,1,"1,700",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
17882602,0.00%,1,"1,690",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
5358501,0.00%,1,"1,579",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
8863860,0.00%,1,"1,490",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
14097056,0.00%,1,"1,790",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
5690015,0.00%,1,"1,790",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
9708576,0.00%,1,"1,480",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
12472930,0.00%,1,"1,780",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
8048934,0.00%,1,"1,560",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
5945716,0.00%,1,"1,699",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
3362071,0.00%,1,"1,558",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
17794087,0.00%,1,"1,460",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
16146017,0.00%,1,"1,780",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
12644917,0.00%,1,"1,590",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
11777790,0.00%,1,"1,730",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
17781342,0.00%,1,"1,460",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
18120909,0.00%,1,"1,790",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
16085360,0.00%,1,"1,699",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
12734449,0.00%,1,"1,490",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
8126294,0.00%,1,"1,590",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
4176893,0.00%,1,"1,690",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
17543983,0.00%,1,"1,790",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
10753878,0.00%,1,"1,450",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
8249069,0.00%,1,"1,437",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
16547172,0.00%,1,"1,790",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
18089804,0.00%,1,"1,679",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
14174213,0.00%,1,"1,542",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
12654602,0.00%,1,"1,580",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
12476539,0.00%,1,"1,488",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
5533857,0.00%,1,"1,751",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
17498286,0.00%,1,"1,600",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
16634821,0.00%,1,"1,680",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
16402961,0.00%,1,"1,580",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
8103919,0.00%,1,"1,790",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
14100105,0.00%,1,"1,751",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
16488447,0.00%,1,"1,790",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
176128,0.00%,1,"1,690",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
16931334,0.00%,1,"1,590",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
17564371,0.00%,1,"1,474",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
116965,0.00%,1,"1,490",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
17792296,0.00%,1,"1,499",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
14107372,0.00%,1,"1,742",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
11451617,0.00%,1,"1,790",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
17792039,0.00%,1,"1,780",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
1329757,0.00%,1,"1,490",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
14912568,0.00%,1,"1,790",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
12675125,0.00%,1,"1,480",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
12520106,0.00%,1,"1,680",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
8123157,0.00%,1,"1,690",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
9810277,0.00%,1,"1,499",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
17791865,0.00%,1,"1,580",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
6822317,0.00%,1,"1,760",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
9809689,0.00%,1,"1,600",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
12573487,0.00%,1,"1,499",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
1243199,0.00%,1,"1,790",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
17774205,0.00%,1,"1,690",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
12677336,0.00%,1,"1,474",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
17810235,0.00%,1,"1,664",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
6144394,0.00%,1,"1,500",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
15342457,0.00%,1,"1,500",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
17825960,0.00%,1,"1,750",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
16553053,0.00%,1,"1,490",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
5319457,0.00%,1,"1,578",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
6097570,0.00%,1,"1,680",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
16911884,0.00%,1,"1,750",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
11742435,0.00%,1,"1,598",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
3498873,0.00%,1,"1,480",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
17532429,0.00%,1,"1,790",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
14018799,0.00%,1,"1,499",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
2423362,0.00%,1,"1,690",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
8733708,0.00%,1,"1,690",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
10761467,0.00%,1,"1,690",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
1450897,0.00%,1,"1,790",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
18034558,0.00%,1,"1,751",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
12673293,0.00%,1,"1,490",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
10081982,0.00%,1,"1,580",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
9970056,0.00%,1,"1,600",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
9713390,0.00%,1,"1,570",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
9761172,0.00%,1,"1,690",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
3568554,0.00%,1,"1,695",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
8221535,0.00%,1,"1,500",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
8065046,0.00%,1,"1,700",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
139291,0.00%,1,"1,699",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
165155,0.00%,1,"1,500",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
437860,0.00%,1,"1,500",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
6226341,0.00%,1,"1,798",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
1168585,0.00%,1,"1,760",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
7701832,0.00%,1,"1,690",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
9014022,0.00%,1,"1,650",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
16622733,0.00%,1,"1,699",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
11159092,0.00%,1,"1,680",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
17653466,0.00%,1,"1,751",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
463496,0.00%,1,"1,680",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
15424705,0.00%,1,"1,790",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
3721343,0.00%,1,"1,480",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
1166977,0.00%,1,"1,600",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
17684233,0.00%,1,"1,780",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
10871054,0.00%,1,"1,699",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
17366876,0.00%,1,"1,750",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
10456716,0.00%,1,"1,500",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
11883716,0.00%,1,"1,790",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
1776556,0.00%,1,"1,490",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
6274181,0.00%,1,"1,599",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
14491691,0.00%,1,"1,590",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
10465638,0.00%,1,"1,680",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
3033449,0.00%,1,"1,790",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
10554122,0.00%,1,"1,790",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
15777939,0.00%,1,"1,550",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
15219248,0.00%,1,"1,650",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
9134363,0.00%,1,"1,790",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
9078842,0.00%,1,"1,751",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
66065,0.00%,1,"1,684",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
7432112,0.00%,1,"1,770",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
14628496,0.00%,1,"1,790",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
589624,0.00%,1,"1,750",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
15528172,0.00%,1,"1,605",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
1774476,0.00%,1,"1,688",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
13192093,0.00%,1,"1,611",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
11896802,0.00%,1,"1,490",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
17060202,0.00%,1,"1,790",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
9016829,0.00%,1,"1,790",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
6275878,0.00%,1,"1,490",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
4313418,0.00%,1,"1,790",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
7723128,0.00%,1,"1,590",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
11958930,0.00%,1,"1,598",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
18070464,0.00%,1,"1,690",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
12382609,0.00%,1,"1,590",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
17643261,0.00%,1,"1,790",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
17643207,0.00%,1,"1,460",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
17733008,0.00%,1,"1,480",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
8985232,0.00%,1,"1,690",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
218934,0.00%,1,"1,790",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
8984484,0.00%,1,"1,480",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
1924959,0.00%,1,"1,798",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
2844787,0.00%,1,"1,437",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
11005531,0.00%,1,"1,690",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
13764268,0.00%,1,"1,790",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
14697595,0.00%,1,"1,590",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
13766187,0.00%,1,"1,780",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
13768542,0.00%,1,"1,599",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
8974397,0.00%,1,"1,780",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
13773455,0.00%,1,"1,480",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
13048212,0.00%,1,"1,699",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
18105209,0.00%,1,"1,580",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
274550,0.00%,1,"1,590",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
17650259,0.00%,1,"1,516",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
9565074,0.00%,1,"1,590",-1.19,-0.3,-0.12,-1.97,32740.0,Potential Customer
